# EoSType = ColdBetaYe
# Nrho=4000
# RhoMin=   0.161865E-09    RhoMax=   0.161865E-02
# RhoSpacing = Log
#  rho           eps             P              cs^2
   5.656394E-08  -6.208014E-03   6.240873E-11   1.471998E-03
   5.679238E-08  -6.203461E-03   6.271834E-11   1.473378E-03
   5.702175E-08  -6.198906E-03   6.302948E-11   1.474756E-03
   5.725204E-08  -6.194349E-03   6.334219E-11   1.476133E-03
   5.748326E-08  -6.189790E-03   6.365645E-11   1.477508E-03
   5.771542E-08  -6.185230E-03   6.397227E-11   1.478882E-03
   5.794851E-08  -6.180668E-03   6.428966E-11   1.480254E-03
   5.818255E-08  -6.176104E-03   6.460865E-11   1.481625E-03
   5.841753E-08  -6.171538E-03   6.492919E-11   1.482994E-03
   5.865345E-08  -6.166971E-03   6.525136E-11   1.484361E-03
   5.889034E-08  -6.162403E-03   6.557514E-11   1.485728E-03
   5.912817E-08  -6.157832E-03   6.590051E-11   1.487092E-03
   5.936697E-08  -6.153260E-03   6.622752E-11   1.488456E-03
   5.960674E-08  -6.148686E-03   6.655615E-11   1.489817E-03
   5.984747E-08  -6.144111E-03   6.688642E-11   1.491177E-03
   6.008917E-08  -6.139534E-03   6.721832E-11   1.492536E-03
   6.033185E-08  -6.134955E-03   6.755190E-11   1.493893E-03
   6.057551E-08  -6.130375E-03   6.788713E-11   1.495249E-03
   6.082016E-08  -6.125793E-03   6.822402E-11   1.496602E-03
   6.106579E-08  -6.121210E-03   6.856262E-11   1.497955E-03
   6.131241E-08  -6.116625E-03   6.890290E-11   1.499307E-03
   6.156003E-08  -6.112038E-03   6.924483E-11   1.500656E-03
   6.180865E-08  -6.107450E-03   6.958852E-11   1.502004E-03
   6.205828E-08  -6.102860E-03   6.993389E-11   1.503350E-03
   6.230891E-08  -6.098269E-03   7.028100E-11   1.504696E-03
   6.256056E-08  -6.093676E-03   7.062984E-11   1.506039E-03
   6.281322E-08  -6.089070E-03   7.097971E-11   1.507411E-03
   6.306690E-08  -6.084451E-03   7.133070E-11   1.508810E-03
   6.332160E-08  -6.079830E-03   7.168342E-11   1.510207E-03
   6.357734E-08  -6.075208E-03   7.203789E-11   1.511602E-03
   6.383411E-08  -6.070585E-03   7.239412E-11   1.512995E-03
   6.409191E-08  -6.065960E-03   7.275213E-11   1.514388E-03
   6.435076E-08  -6.061333E-03   7.311192E-11   1.515778E-03
   6.461065E-08  -6.056705E-03   7.347348E-11   1.517167E-03
   6.487159E-08  -6.052075E-03   7.383683E-11   1.518553E-03
   6.513358E-08  -6.047444E-03   7.420201E-11   1.519939E-03
   6.539664E-08  -6.042811E-03   7.456900E-11   1.521323E-03
   6.566075E-08  -6.038177E-03   7.493780E-11   1.522705E-03
   6.592593E-08  -6.033541E-03   7.530846E-11   1.524085E-03
   6.619219E-08  -6.028904E-03   7.568095E-11   1.525464E-03
   6.645951E-08  -6.024265E-03   7.605528E-11   1.526842E-03
   6.672792E-08  -6.019625E-03   7.643146E-11   1.528217E-03
   6.699741E-08  -6.014983E-03   7.680954E-11   1.529591E-03
   6.726799E-08  -6.010340E-03   7.718945E-11   1.530963E-03
   6.753967E-08  -6.005696E-03   7.757131E-11   1.532334E-03
   6.781244E-08  -6.001050E-03   7.795503E-11   1.533703E-03
   6.808631E-08  -5.996402E-03   7.834067E-11   1.535071E-03
   6.836129E-08  -5.991753E-03   7.872823E-11   1.536437E-03
   6.863737E-08  -5.987103E-03   7.911770E-11   1.537801E-03
   6.891458E-08  -5.982451E-03   7.950909E-11   1.539163E-03
   6.919290E-08  -5.977798E-03   7.990246E-11   1.540524E-03
   6.947235E-08  -5.973143E-03   8.029777E-11   1.541884E-03
   6.975292E-08  -5.968487E-03   8.069504E-11   1.543241E-03
   7.003463E-08  -5.963830E-03   8.109431E-11   1.544598E-03
   7.031748E-08  -5.959171E-03   8.149555E-11   1.545952E-03
   7.060147E-08  -5.954511E-03   8.189878E-11   1.547305E-03
   7.088660E-08  -5.949849E-03   8.230400E-11   1.548656E-03
   7.117289E-08  -5.945186E-03   8.271127E-11   1.550006E-03
   7.146033E-08  -5.940508E-03   8.311948E-11   1.551392E-03
   7.174894E-08  -5.935820E-03   8.352917E-11   1.552796E-03
   7.203871E-08  -5.931130E-03   8.394089E-11   1.554199E-03
   7.232965E-08  -5.926439E-03   8.435463E-11   1.555600E-03
   7.262176E-08  -5.921747E-03   8.477044E-11   1.557000E-03
   7.291506E-08  -5.917054E-03   8.518831E-11   1.558397E-03
   7.320954E-08  -5.912359E-03   8.560823E-11   1.559793E-03
   7.350521E-08  -5.907663E-03   8.603023E-11   1.561187E-03
   7.380207E-08  -5.902965E-03   8.645434E-11   1.562579E-03
   7.410013E-08  -5.898266E-03   8.688054E-11   1.563970E-03
   7.439940E-08  -5.893566E-03   8.730885E-11   1.565358E-03
   7.469987E-08  -5.888865E-03   8.773930E-11   1.566745E-03
   7.500156E-08  -5.884162E-03   8.817187E-11   1.568131E-03
   7.530446E-08  -5.879458E-03   8.860658E-11   1.569514E-03
   7.560859E-08  -5.874753E-03   8.904346E-11   1.570896E-03
   7.591395E-08  -5.870046E-03   8.948247E-11   1.572276E-03
   7.622054E-08  -5.865338E-03   8.992367E-11   1.573654E-03
   7.652837E-08  -5.860629E-03   9.036709E-11   1.575031E-03
   7.683744E-08  -5.855919E-03   9.081269E-11   1.576406E-03
   7.714777E-08  -5.851207E-03   9.126046E-11   1.577778E-03
   7.745934E-08  -5.846400E-03   9.170940E-11   1.579145E-03
   7.777217E-08  -5.841496E-03   9.215946E-11   1.580507E-03
   7.808627E-08  -5.836590E-03   9.261169E-11   1.581866E-03
   7.840163E-08  -5.831684E-03   9.306618E-11   1.583224E-03
   7.871827E-08  -5.826776E-03   9.352291E-11   1.584579E-03
   7.903619E-08  -5.821868E-03   9.398191E-11   1.585934E-03
   7.935539E-08  -5.816958E-03   9.444317E-11   1.587286E-03
   7.967588E-08  -5.812047E-03   9.490669E-11   1.588637E-03
   7.999766E-08  -5.807135E-03   9.537248E-11   1.589986E-03
   8.032074E-08  -5.802222E-03   9.584061E-11   1.591333E-03
   8.064513E-08  -5.797308E-03   9.631103E-11   1.592678E-03
   8.097083E-08  -5.792392E-03   9.678376E-11   1.594022E-03
   8.129785E-08  -5.787453E-03   9.725727E-11   1.595409E-03
   8.162618E-08  -5.782506E-03   9.773263E-11   1.596807E-03
   8.195584E-08  -5.777557E-03   9.821031E-11   1.598203E-03
   8.228683E-08  -5.772608E-03   9.869033E-11   1.599596E-03
   8.261916E-08  -5.767657E-03   9.917273E-11   1.600989E-03
   8.295283E-08  -5.762706E-03   9.965749E-11   1.602379E-03
   8.328785E-08  -5.757753E-03   1.001447E-10   1.603768E-03
   8.362422E-08  -5.752800E-03   1.006342E-10   1.605154E-03
   8.396195E-08  -5.747845E-03   1.011262E-10   1.606539E-03
   8.430105E-08  -5.742890E-03   1.016206E-10   1.607922E-03
   8.464151E-08  -5.737933E-03   1.021174E-10   1.609303E-03
   8.498335E-08  -5.732976E-03   1.026166E-10   1.610681E-03
   8.532657E-08  -5.728017E-03   1.031183E-10   1.612058E-03
   8.567118E-08  -5.723058E-03   1.036225E-10   1.613433E-03
   8.601717E-08  -5.718097E-03   1.041291E-10   1.614806E-03
   8.636457E-08  -5.713136E-03   1.046383E-10   1.616178E-03
   8.671337E-08  -5.708174E-03   1.051500E-10   1.617548E-03
   8.706357E-08  -5.703211E-03   1.056641E-10   1.618915E-03
   8.741519E-08  -5.698247E-03   1.061808E-10   1.620280E-03
   8.776823E-08  -5.693282E-03   1.067001E-10   1.621644E-03
   8.812270E-08  -5.688316E-03   1.072218E-10   1.623006E-03
   8.847860E-08  -5.683349E-03   1.077462E-10   1.624366E-03
   8.883593E-08  -5.678381E-03   1.082732E-10   1.625725E-03
   8.919471E-08  -5.673413E-03   1.088027E-10   1.627081E-03
   8.955494E-08  -5.668443E-03   1.093348E-10   1.628435E-03
   8.991662E-08  -5.663473E-03   1.098696E-10   1.629787E-03
   9.027976E-08  -5.658502E-03   1.104070E-10   1.631138E-03
   9.064437E-08  -5.653530E-03   1.109470E-10   1.632487E-03
   9.101046E-08  -5.648558E-03   1.114897E-10   1.633834E-03
   9.137802E-08  -5.643584E-03   1.120350E-10   1.635178E-03
   9.174706E-08  -5.638610E-03   1.125831E-10   1.636521E-03
   9.211760E-08  -5.633635E-03   1.131338E-10   1.637863E-03
   9.248963E-08  -5.628632E-03   1.136850E-10   1.639254E-03
   9.286317E-08  -5.623626E-03   1.142387E-10   1.640649E-03
   9.323821E-08  -5.618619E-03   1.147951E-10   1.642042E-03
   9.361477E-08  -5.613611E-03   1.153542E-10   1.643432E-03
   9.399284E-08  -5.608602E-03   1.159161E-10   1.644821E-03
   9.437245E-08  -5.603593E-03   1.164807E-10   1.646208E-03
   9.475359E-08  -5.598583E-03   1.170481E-10   1.647593E-03
   9.513627E-08  -5.593572E-03   1.176182E-10   1.648976E-03
   9.552049E-08  -5.588561E-03   1.181912E-10   1.650357E-03
   9.590627E-08  -5.583549E-03   1.187669E-10   1.651735E-03
   9.629360E-08  -5.578536E-03   1.193455E-10   1.653112E-03
   9.668250E-08  -5.573522E-03   1.199270E-10   1.654487E-03
   9.707297E-08  -5.568508E-03   1.205112E-10   1.655859E-03
   9.746501E-08  -5.563492E-03   1.210983E-10   1.657229E-03
   9.785864E-08  -5.558477E-03   1.216884E-10   1.658598E-03
   9.825386E-08  -5.553460E-03   1.222813E-10   1.659965E-03
   9.865067E-08  -5.548443E-03   1.228771E-10   1.661329E-03
   9.904909E-08  -5.543425E-03   1.234758E-10   1.662691E-03
   9.944911E-08  -5.538407E-03   1.240775E-10   1.664052E-03
   9.985076E-08  -5.533388E-03   1.246822E-10   1.665410E-03
   1.002540E-07  -5.528369E-03   1.252897E-10   1.666766E-03
   1.006589E-07  -5.523348E-03   1.259003E-10   1.668121E-03
   1.010654E-07  -5.518327E-03   1.265139E-10   1.669473E-03
   1.014736E-07  -5.513306E-03   1.271305E-10   1.670823E-03
   1.018834E-07  -5.508284E-03   1.277501E-10   1.672172E-03
   1.022949E-07  -5.503261E-03   1.283727E-10   1.673518E-03
   1.027080E-07  -5.498238E-03   1.289984E-10   1.674862E-03
   1.031228E-07  -5.493214E-03   1.296272E-10   1.676204E-03
   1.035393E-07  -5.488190E-03   1.302590E-10   1.677544E-03
   1.039575E-07  -5.483165E-03   1.308939E-10   1.678882E-03
   1.043773E-07  -5.478140E-03   1.315320E-10   1.680218E-03
   1.047989E-07  -5.473113E-03   1.321731E-10   1.681554E-03
   1.052221E-07  -5.468058E-03   1.328145E-10   1.682943E-03
   1.056471E-07  -5.463003E-03   1.334589E-10   1.684330E-03
   1.060738E-07  -5.457946E-03   1.341066E-10   1.685716E-03
   1.065021E-07  -5.452890E-03   1.347574E-10   1.687098E-03
   1.069323E-07  -5.447833E-03   1.354114E-10   1.688479E-03
   1.073641E-07  -5.442775E-03   1.360685E-10   1.689857E-03
   1.077977E-07  -5.437526E-03   1.367255E-10   1.691225E-03
   1.082331E-07  -5.432254E-03   1.373853E-10   1.692590E-03
   1.086702E-07  -5.426982E-03   1.380482E-10   1.693953E-03
   1.091091E-07  -5.421709E-03   1.387145E-10   1.695314E-03
   1.095498E-07  -5.416436E-03   1.393839E-10   1.696672E-03
   1.099922E-07  -5.411163E-03   1.400566E-10   1.698028E-03
   1.104364E-07  -5.405889E-03   1.407326E-10   1.699383E-03
   1.108824E-07  -5.400615E-03   1.414118E-10   1.700734E-03
   1.113302E-07  -5.395341E-03   1.420944E-10   1.702084E-03
   1.117799E-07  -5.390067E-03   1.427803E-10   1.703432E-03
   1.122313E-07  -5.384792E-03   1.434695E-10   1.704777E-03
   1.126846E-07  -5.379517E-03   1.441621E-10   1.706120E-03
   1.131397E-07  -5.374242E-03   1.448581E-10   1.707461E-03
   1.135966E-07  -5.368967E-03   1.455573E-10   1.708799E-03
   1.140554E-07  -5.363691E-03   1.462601E-10   1.710137E-03
   1.145160E-07  -5.358415E-03   1.469663E-10   1.711471E-03
   1.149785E-07  -5.353139E-03   1.476759E-10   1.712803E-03
   1.154429E-07  -5.347863E-03   1.483889E-10   1.714133E-03
   1.159091E-07  -5.342587E-03   1.491054E-10   1.715461E-03
   1.163772E-07  -5.337310E-03   1.498254E-10   1.716786E-03
   1.168472E-07  -5.332033E-03   1.505489E-10   1.718109E-03
   1.173191E-07  -5.326757E-03   1.512759E-10   1.719431E-03
   1.177930E-07  -5.321480E-03   1.520064E-10   1.720749E-03
   1.182687E-07  -5.316203E-03   1.527405E-10   1.722067E-03
   1.187463E-07  -5.310926E-03   1.534782E-10   1.723381E-03
   1.192259E-07  -5.305643E-03   1.542189E-10   1.724702E-03
   1.197074E-07  -5.300329E-03   1.549600E-10   1.726069E-03
   1.201909E-07  -5.295014E-03   1.557047E-10   1.727434E-03
   1.206763E-07  -5.289700E-03   1.564530E-10   1.728796E-03
   1.211637E-07  -5.284385E-03   1.572049E-10   1.730155E-03
   1.216530E-07  -5.279071E-03   1.579605E-10   1.731513E-03
   1.221443E-07  -5.273756E-03   1.587197E-10   1.732868E-03
   1.226376E-07  -5.268442E-03   1.594826E-10   1.734220E-03
   1.231329E-07  -5.263127E-03   1.602492E-10   1.735570E-03
   1.236302E-07  -5.257813E-03   1.610195E-10   1.736918E-03
   1.241295E-07  -5.252498E-03   1.617936E-10   1.738264E-03
   1.246308E-07  -5.247184E-03   1.625714E-10   1.739607E-03
   1.251342E-07  -5.241869E-03   1.633530E-10   1.740948E-03
   1.256395E-07  -5.236555E-03   1.641383E-10   1.742286E-03
   1.261469E-07  -5.231241E-03   1.649275E-10   1.743622E-03
   1.266564E-07  -5.225926E-03   1.657204E-10   1.744956E-03
   1.271679E-07  -5.220612E-03   1.665173E-10   1.746288E-03
   1.276815E-07  -5.215298E-03   1.673180E-10   1.747616E-03
   1.281972E-07  -5.209984E-03   1.681226E-10   1.748943E-03
   1.287149E-07  -5.204670E-03   1.689310E-10   1.750267E-03
   1.292348E-07  -5.199356E-03   1.697434E-10   1.751589E-03
   1.297567E-07  -5.194042E-03   1.705598E-10   1.752909E-03
   1.302807E-07  -5.188729E-03   1.713801E-10   1.754226E-03
   1.308069E-07  -5.183416E-03   1.722044E-10   1.755541E-03
   1.313352E-07  -5.178102E-03   1.730327E-10   1.756854E-03
   1.318656E-07  -5.172789E-03   1.738650E-10   1.758164E-03
   1.323982E-07  -5.167477E-03   1.747013E-10   1.759472E-03
   1.329329E-07  -5.162164E-03   1.755417E-10   1.760777E-03
   1.334698E-07  -5.156852E-03   1.763861E-10   1.762080E-03
   1.340088E-07  -5.151540E-03   1.772347E-10   1.763382E-03
   1.345500E-07  -5.146228E-03   1.780873E-10   1.764680E-03
   1.350934E-07  -5.140916E-03   1.789442E-10   1.765977E-03
   1.356390E-07  -5.135595E-03   1.798039E-10   1.767286E-03
   1.361868E-07  -5.130248E-03   1.806645E-10   1.768633E-03
   1.367368E-07  -5.124901E-03   1.815292E-10   1.769978E-03
   1.372891E-07  -5.119554E-03   1.823981E-10   1.771320E-03
   1.378435E-07  -5.114208E-03   1.832712E-10   1.772659E-03
   1.384002E-07  -5.108862E-03   1.841485E-10   1.773996E-03
   1.389592E-07  -5.103516E-03   1.850301E-10   1.775331E-03
   1.395204E-07  -5.098171E-03   1.859159E-10   1.776662E-03
   1.400839E-07  -5.092826E-03   1.868061E-10   1.777992E-03
   1.406496E-07  -5.087482E-03   1.877005E-10   1.779319E-03
   1.412177E-07  -5.082138E-03   1.885992E-10   1.780643E-03
   1.417880E-07  -5.076794E-03   1.895023E-10   1.781965E-03
   1.423606E-07  -5.071450E-03   1.904097E-10   1.783285E-03
   1.429356E-07  -5.066107E-03   1.913216E-10   1.784602E-03
   1.435128E-07  -5.060765E-03   1.922378E-10   1.785916E-03
   1.440924E-07  -5.055423E-03   1.931584E-10   1.787227E-03
   1.446744E-07  -5.050012E-03   1.940818E-10   1.788534E-03
   1.452587E-07  -5.044442E-03   1.950054E-10   1.789833E-03
   1.458453E-07  -5.038871E-03   1.959334E-10   1.791129E-03
   1.464343E-07  -5.033302E-03   1.968659E-10   1.792422E-03
   1.470257E-07  -5.027733E-03   1.978029E-10   1.793713E-03
   1.476195E-07  -5.022164E-03   1.987444E-10   1.795001E-03
   1.482157E-07  -5.016596E-03   1.996904E-10   1.796287E-03
   1.488143E-07  -5.011029E-03   2.006410E-10   1.797570E-03
   1.494153E-07  -5.005463E-03   2.015961E-10   1.798851E-03
   1.500188E-07  -4.999897E-03   2.025558E-10   1.800129E-03
   1.506246E-07  -4.994332E-03   2.035201E-10   1.801405E-03
   1.512330E-07  -4.988767E-03   2.044891E-10   1.802678E-03
   1.518437E-07  -4.983203E-03   2.054627E-10   1.803949E-03
   1.524570E-07  -4.977640E-03   2.064411E-10   1.805217E-03
   1.530727E-07  -4.972078E-03   2.074241E-10   1.806483E-03
   1.536909E-07  -4.966517E-03   2.084118E-10   1.807746E-03
   1.543116E-07  -4.960938E-03   2.094020E-10   1.809028E-03
   1.549348E-07  -4.955333E-03   2.103935E-10   1.810341E-03
   1.555606E-07  -4.949729E-03   2.113898E-10   1.811650E-03
   1.561888E-07  -4.944126E-03   2.123908E-10   1.812957E-03
   1.568196E-07  -4.938524E-03   2.133966E-10   1.814261E-03
   1.574530E-07  -4.932923E-03   2.144072E-10   1.815562E-03
   1.580889E-07  -4.927322E-03   2.154227E-10   1.816861E-03
   1.587273E-07  -4.921723E-03   2.164430E-10   1.818157E-03
   1.593684E-07  -4.916124E-03   2.174683E-10   1.819451E-03
   1.600120E-07  -4.910526E-03   2.184984E-10   1.820741E-03
   1.606582E-07  -4.904929E-03   2.195334E-10   1.822029E-03
   1.613071E-07  -4.899333E-03   2.205734E-10   1.823314E-03
   1.619585E-07  -4.893738E-03   2.216185E-10   1.824596E-03
   1.626126E-07  -4.888144E-03   2.226683E-10   1.825875E-03
   1.632694E-07  -4.882551E-03   2.237234E-10   1.827153E-03
   1.639288E-07  -4.876958E-03   2.247835E-10   1.828427E-03
   1.645908E-07  -4.871367E-03   2.258487E-10   1.829699E-03
   1.652556E-07  -4.865777E-03   2.269189E-10   1.830967E-03
   1.659230E-07  -4.860188E-03   2.279943E-10   1.832234E-03
   1.665931E-07  -4.854600E-03   2.290748E-10   1.833497E-03
   1.672659E-07  -4.849012E-03   2.301605E-10   1.834757E-03
   1.679414E-07  -4.843426E-03   2.312514E-10   1.836016E-03
   1.686197E-07  -4.837841E-03   2.323476E-10   1.837272E-03
   1.693007E-07  -4.832257E-03   2.334489E-10   1.838524E-03
   1.699844E-07  -4.826674E-03   2.345555E-10   1.839774E-03
   1.706709E-07  -4.821093E-03   2.356675E-10   1.841022E-03
   1.713602E-07  -4.815512E-03   2.367849E-10   1.842266E-03
   1.720523E-07  -4.809933E-03   2.379075E-10   1.843508E-03
   1.727471E-07  -4.804354E-03   2.390355E-10   1.844747E-03
   1.734448E-07  -4.798777E-03   2.401689E-10   1.845984E-03
   1.741453E-07  -4.793201E-03   2.413077E-10   1.847218E-03
   1.748486E-07  -4.787626E-03   2.424521E-10   1.848450E-03
   1.755548E-07  -4.782030E-03   2.435983E-10   1.849706E-03
   1.762638E-07  -4.776414E-03   2.447466E-10   1.850984E-03
   1.769756E-07  -4.770799E-03   2.459006E-10   1.852260E-03
   1.776904E-07  -4.765186E-03   2.470600E-10   1.853533E-03
   1.784080E-07  -4.759574E-03   2.482248E-10   1.854802E-03
   1.791286E-07  -4.753963E-03   2.493953E-10   1.856069E-03
   1.798520E-07  -4.748354E-03   2.505713E-10   1.857332E-03
   1.805784E-07  -4.742746E-03   2.517529E-10   1.858593E-03
   1.813076E-07  -4.737139E-03   2.529403E-10   1.859852E-03
   1.820399E-07  -4.731534E-03   2.541332E-10   1.861107E-03
   1.827751E-07  -4.725930E-03   2.553319E-10   1.862359E-03
   1.835133E-07  -4.720327E-03   2.565362E-10   1.863608E-03
   1.842544E-07  -4.714725E-03   2.577465E-10   1.864856E-03
   1.849985E-07  -4.709125E-03   2.589623E-10   1.866099E-03
   1.857457E-07  -4.703527E-03   2.601840E-10   1.867340E-03
   1.864959E-07  -4.697930E-03   2.614116E-10   1.868578E-03
   1.872491E-07  -4.692334E-03   2.626449E-10   1.869813E-03
   1.880053E-07  -4.686740E-03   2.638841E-10   1.871044E-03
   1.887646E-07  -4.681147E-03   2.651294E-10   1.872274E-03
   1.895269E-07  -4.675555E-03   2.663806E-10   1.873500E-03
   1.902924E-07  -4.669731E-03   2.676292E-10   1.874718E-03
   1.910609E-07  -4.663896E-03   2.688834E-10   1.875932E-03
   1.918325E-07  -4.658063E-03   2.701435E-10   1.877144E-03
   1.926073E-07  -4.652231E-03   2.714097E-10   1.878353E-03
   1.933852E-07  -4.646401E-03   2.726818E-10   1.879558E-03
   1.941662E-07  -4.640572E-03   2.739598E-10   1.880761E-03
   1.949503E-07  -4.634746E-03   2.752442E-10   1.881961E-03
   1.957377E-07  -4.628920E-03   2.765344E-10   1.883158E-03
   1.965282E-07  -4.623097E-03   2.778309E-10   1.884353E-03
   1.973219E-07  -4.617275E-03   2.791333E-10   1.885543E-03
   1.981188E-07  -4.611456E-03   2.804422E-10   1.886732E-03
   1.989190E-07  -4.605637E-03   2.817571E-10   1.887918E-03
   1.997223E-07  -4.599787E-03   2.830729E-10   1.889135E-03
   2.005289E-07  -4.593920E-03   2.843916E-10   1.890365E-03
   2.013388E-07  -4.588055E-03   2.857167E-10   1.891593E-03
   2.021520E-07  -4.582192E-03   2.870479E-10   1.892816E-03
   2.029684E-07  -4.576330E-03   2.883856E-10   1.894038E-03
   2.037881E-07  -4.570471E-03   2.897295E-10   1.895256E-03
   2.046111E-07  -4.564613E-03   2.910798E-10   1.896471E-03
   2.054375E-07  -4.558757E-03   2.924364E-10   1.897682E-03
   2.062672E-07  -4.552904E-03   2.937994E-10   1.898891E-03
   2.071002E-07  -4.547052E-03   2.951690E-10   1.900097E-03
   2.079366E-07  -4.541202E-03   2.965449E-10   1.901299E-03
   2.087764E-07  -4.535354E-03   2.979274E-10   1.902499E-03
   2.096196E-07  -4.529509E-03   2.993165E-10   1.903696E-03
   2.104662E-07  -4.523665E-03   3.007120E-10   1.904889E-03
   2.113162E-07  -4.517823E-03   3.021142E-10   1.906079E-03
   2.121696E-07  -4.511983E-03   3.035229E-10   1.907266E-03
